salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
136196.588773,0.0,61,1,14,0,135000.0,1,200663.199743,1
116523.982359,0.0,78,1,9,5,135000.0,1,491768.290257,0
149469.45868399998,0.0,30,1,11,2,135000.0,27,317345.295537,0
132581.162246,0.0,77,2,11,1,135000.0,10,163989.085884,0
146660.348562,0.0,27,3,0,3,135000.0,5,375791.197518,0
90500.488021,0.0,48,1,3,4,135000.0,4,145640.55060699998,1
119139.028208,0.0,77,4,0,4,135000.0,5,392656.576418,0
73840.725401,48118.183906,41,0,3,8,135000.0,28,373994.149877,1
76042.693491,19959.708324,76,2,6,8,120593.873463,3,145115.038601,0
141170.556967,0.0,71,2,4,6,135000.0,12,417359.855237,0
26766.824777,10000.0,76,4,5,6,135000.0,7,147570.419568,0
55993.951609,14877.56988,41,0,11,2,135000.0,25,250816.2397,1
65270.347773,73251.44528500001,53,0,11,3,135000.0,17,338117.17486,1
29113.671889,22118.377731,70,3,5,5,135000.0,7,474245.490027,0
126441.376648,0.0,71,2,17,8,135000.0,8,113446.099265,0
150000.0,0.0,52,0,15,6,135000.0,16,146295.38980799998,1
30053.311596,71665.892013,20,4,5,5,135000.0,5,11641.768992,0
40349.310811,20208.694038,60,4,18,3,135000.0,6,273497.708098,0
136686.639617,0.0,21,3,6,8,65011.133368,3,198368.300433,0
119530.695679,0.0,40,4,15,5,135000.0,11,315373.935027,1
117544.602001,0.0,73,2,5,4,135000.0,5,440434.62979,0
120388.092004,0.0,73,1,2,5,135000.0,11,355737.19476,0
44683.170912,39777.756134,74,3,12,7,135000.0,20,307704.517029,0
91134.402505,0.0,52,4,7,0,135000.0,26,418937.700188,1
125341.045973,0.0,46,0,1,0,135000.0,6,255660.589961,1
128373.69022,0.0,32,1,4,6,135000.0,9,94597.60203,0
101338.702965,0.0,73,2,17,0,135000.0,6,189333.008827,0
67883.975028,28712.951769,36,0,17,6,135000.0,15,387925.660442,0
49166.558668,10000.0,72,4,14,4,135000.0,3,255269.95275,0
40455.342124,48850.599665,69,4,16,4,135000.0,23,176991.52103099995,0
84694.699997,0.0,30,1,18,4,135000.0,19,250221.695953,0
148625.688215,0.0,72,4,0,1,135000.0,5,285932.709886,0
132077.522878,0.0,37,1,9,1,135000.0,8,299401.439023,0
125728.72966199998,0.0,70,0,0,5,135000.0,22,147886.547127,0
35194.459863,23400.771982,57,3,8,3,135000.0,21,423390.338219,1
99807.399571,0.0,53,4,12,8,99573.066433,22,20396.416021,1
67689.865789,34118.309103,39,2,17,1,135000.0,21,421981.210036,1
77548.306136,0.0,69,2,16,7,135000.0,28,278091.45783200004,0
81267.004936,0.0,28,1,4,3,135000.0,2,402966.135934,0
111914.296104,0.0,51,4,19,5,135000.0,21,18718.699849,1
108812.561628,0.0,78,2,6,4,135000.0,23,379472.838299,0
92395.888666,0.0,67,2,2,1,135000.0,28,272035.235792,0
129217.759243,0.0,36,3,0,8,88615.449203,4,118017.660394,0
82970.79842400001,0.0,49,2,19,8,115204.000674,3,77398.211554,1
120219.778669,0.0,22,0,17,7,135000.0,29,438353.362371,0
150000.0,0.0,55,0,0,5,135000.0,29,52967.964802,1
75874.87706,0.0,34,2,0,6,135000.0,21,175609.840935,0
47084.648414,22033.740376,38,4,4,7,135000.0,20,114031.895582,0
71616.212832,0.0,57,0,4,1,135000.0,5,235347.13668400003,1
114235.588931,0.0,20,0,16,4,135000.0,15,389422.377818,0
37489.258012,53572.465619,71,0,1,0,135000.0,28,494354.675001,0
47288.789763,54791.54332100001,45,3,10,8,124071.27582,12,218635.40795,1
122128.017416,0.0,75,3,6,7,135000.0,23,453851.373867,0
26103.655091,37746.810275,71,0,1,4,135000.0,11,246953.991606,0
23007.635413,30197.655335000003,64,0,8,3,135000.0,2,279673.03492,0
20808.871989,40029.712889,22,0,5,8,89434.68110700003,25,114108.323341,0
115159.389245,0.0,68,4,10,7,135000.0,4,500000.0,0
107574.982275,0.0,46,1,4,3,135000.0,7,60456.076147,1
33869.813987,55828.445292,46,1,14,3,135000.0,13,38801.94649,1
44409.843087,31333.716392,42,3,19,4,135000.0,24,457788.309682,0
140468.975897,0.0,33,4,9,6,135000.0,13,173789.160024,0
101066.753559,0.0,38,0,8,3,135000.0,5,41103.379333,0
63010.988776,39102.436571,76,1,8,7,135000.0,28,157096.47143399998,0
23229.016715,57041.460976,70,1,4,1,135000.0,21,97817.047689,0
131094.944983,0.0,20,0,10,7,135000.0,27,28296.113176,0
35776.127089,55630.21520599999,29,0,10,6,135000.0,25,63147.078667,0
28875.476831,35529.511718,57,1,10,6,135000.0,10,269437.45423800003,1
49980.672581,37211.231265,42,4,1,1,135000.0,11,464018.998458,1
50380.37914,43076.973785,41,0,19,3,135000.0,3,479676.68574799993,1
59515.586338,71725.565342,58,1,6,2,135000.0,13,163228.428301,0
126678.747414,0.0,56,0,13,1,135000.0,30,115310.95498599998,1
76960.95184,58011.33583,64,3,2,8,107040.48973,15,473206.276371,0
138539.188007,0.0,72,3,0,8,104173.095,18,63498.211348,0
114528.786429,0.0,46,2,19,0,135000.0,7,43487.034142,1
107866.523252,0.0,80,4,16,8,53055.449366,14,38312.171849,0
113897.687035,0.0,64,3,2,4,135000.0,19,376752.665313,0
112547.122252,0.0,22,4,6,4,135000.0,17,477439.52644799993,0
143239.859204,0.0,37,1,1,5,135000.0,4,240477.36886,1
26830.25699,23283.450297,70,4,14,8,91325.50285,17,73267.630575,0
97959.049817,0.0,63,1,14,3,135000.0,20,0.0,0
68923.391201,44821.22097900001,20,3,9,7,135000.0,19,392922.120465,0
99033.116179,0.0,24,1,10,5,135000.0,13,370662.107458,0
99412.518334,0.0,74,3,8,2,135000.0,19,317447.72411300003,0
75361.365234,69171.133119,60,1,11,2,135000.0,6,207392.859331,1
96843.493885,0.0,54,4,19,7,135000.0,18,4017.750115,1
84203.22127200001,0.0,21,1,13,7,113097.028813,6,52135.544034,0
79037.703494,0.0,42,0,19,0,135000.0,11,0.0,1
71862.525281,39946.274336,40,0,1,3,135000.0,2,407320.075059,1
33262.989216,58433.853272,27,2,18,6,135000.0,30,139062.86129600002,0
88044.48842899998,0.0,31,4,6,3,135000.0,8,322255.65016900003,0
35817.595237,33053.385581,54,2,11,1,135000.0,3,386728.265489,1
55694.327147,18268.936528,33,3,15,2,135000.0,17,246347.979586,0
36082.041989,44317.099908,73,3,16,3,135000.0,13,28983.259939,0
118632.679601,0.0,48,2,14,0,135000.0,6,112692.64933,1
49022.605552,44590.54762,30,1,2,8,89493.101797,2,66129.491187,0
108689.396543,0.0,40,0,14,4,135000.0,29,225474.451227,0
137082.65244,0.0,37,1,1,8,135000.0,9,256322.85430700003,0
147671.074499,0.0,48,1,4,1,135000.0,27,62841.334741,1
41366.587603,38471.851928,28,1,18,0,135000.0,19,410485.703206,0
103165.378435,0.0,80,0,4,5,135000.0,5,441647.328977,0
31102.941664,63120.75959900001,70,2,10,7,135000.0,5,369525.845573,0
81517.942192,0.0,31,1,0,1,135000.0,6,242085.052587,0
140061.73092200002,0.0,20,3,7,4,135000.0,21,79228.72044,0
126246.233466,0.0,77,1,10,5,135000.0,22,150048.464791,0
45686.334828,33214.516979,66,3,14,1,135000.0,28,202040.468815,0
84335.0978,0.0,72,1,19,1,135000.0,12,191251.883431,0
77981.005215,0.0,33,4,2,3,135000.0,24,63697.949975,0
102448.345829,0.0,46,4,0,5,135000.0,25,409674.1350280001,1
40040.183385,19613.658869,35,0,13,3,135000.0,8,99803.512565,0
57325.63394400001,67518.372901,30,0,14,3,135000.0,9,201732.57061,0
134813.547074,0.0,58,4,7,5,135000.0,15,270960.890477,1
33775.246776,21997.540553,36,2,11,6,135000.0,5,485878.088571,0
58303.649697,20672.556849,30,3,8,1,135000.0,3,137074.91139000002,0
36261.92818,42306.833035,33,2,15,3,135000.0,26,172924.594482,0
129637.003078,0.0,22,4,0,7,135000.0,14,66660.01747400001,0
54416.350239,47122.861333,64,3,11,4,135000.0,18,31411.40277,0
62769.597823,34143.022294,75,1,17,2,135000.0,22,428442.966616,0
135406.916775,0.0,67,1,13,3,135000.0,5,175749.86954400002,0
21543.051121,49006.573242,34,0,6,0,135000.0,19,77041.884027,0
73443.472919,0.0,58,2,0,8,135000.0,16,465588.337037,1
140998.699998,0.0,72,1,6,4,135000.0,16,454947.659041,0
78277.17000299999,0.0,65,2,12,0,135000.0,1,49146.507191,0
95975.464451,0.0,60,2,19,1,135000.0,28,471029.336286,0
43832.672679,36825.291853,64,2,18,5,135000.0,26,242040.29635100003,0
104306.888019,0.0,54,3,18,4,135000.0,27,360603.247118,1
23100.930758,38881.535875,70,3,12,7,124920.071638,20,30309.137476,0
125924.628528,0.0,73,0,15,7,135000.0,30,330645.681702,0
80092.139777,0.0,41,0,7,3,135000.0,17,0.0,1
34575.81157,55354.809268,49,0,10,5,135000.0,13,122201.574558,1
97392.37045,0.0,25,0,15,3,135000.0,30,145979.289257,0
134300.385709,0.0,71,1,18,0,135000.0,13,354391.25215,0
63701.84591900001,60370.77877100001,51,1,17,3,135000.0,21,43344.305536,1
115171.725752,0.0,74,0,8,1,135000.0,23,369586.829517,0
93458.189893,0.0,25,0,7,8,131182.940648,23,146163.027376,0
89582.054558,0.0,42,2,11,2,135000.0,28,5295.954085,1
61689.898627,25931.976065,39,4,0,8,53097.392361,3,494727.847508,0
91825.677371,0.0,36,2,16,6,135000.0,30,187143.744188,0
36201.288647,49957.281138,68,1,8,0,135000.0,6,310679.327494,0
111724.834708,0.0,34,4,14,4,135000.0,12,45407.908022,0
43827.152347,43565.805985,36,3,19,0,135000.0,14,97299.993777,0
137254.310413,0.0,56,1,8,8,77703.362967,22,482580.551693,1
27415.683582,14482.771601,77,2,12,6,135000.0,28,470343.292434,0
30625.316266,61796.194661,21,3,1,7,119018.251998,28,13612.215144,0
28814.63501,50386.688689,73,2,4,3,135000.0,2,173463.650969,0
72894.832851,22659.708587,59,3,5,7,135000.0,22,139441.001162,1
24232.906667,22395.479424,48,0,11,7,135000.0,30,389257.759475,1
106769.393393,0.0,37,4,16,2,135000.0,9,335986.110179,0
94875.119491,0.0,39,3,2,6,135000.0,25,157076.693124,1
103930.824517,0.0,24,1,9,1,135000.0,15,269319.166065,0
85759.651972,0.0,32,2,2,2,135000.0,24,206462.08951,0
129751.051144,0.0,43,4,1,5,135000.0,2,174247.81093900002,1
126682.925121,0.0,64,1,18,0,135000.0,30,466005.255388,0
54166.24521,60705.70654299999,20,0,0,6,135000.0,10,489818.52954399993,0
45043.090371,67313.266545,70,2,12,1,135000.0,12,392049.051396,0
113431.55290999998,0.0,31,3,7,7,135000.0,10,382622.404954,0
141485.551334,0.0,71,0,8,1,135000.0,4,20441.926733,0
46737.234721,64852.38496799999,42,1,13,3,135000.0,22,295620.11896,1
34576.678523,74001.687238,72,2,1,0,135000.0,24,169159.383643,0
90843.418138,0.0,61,0,17,2,135000.0,18,321947.770224,0
36438.284702,70523.999574,59,0,6,5,135000.0,25,298455.224304,1
119912.689281,0.0,39,3,18,4,135000.0,14,54840.73957000001,1
114450.948491,0.0,29,1,5,5,135000.0,19,239529.416444,0
33039.499916,23074.607411,34,2,10,2,135000.0,26,446845.45264,0
48597.813415,54290.61205700001,70,4,5,7,135000.0,22,167109.494306,0
107203.777262,0.0,26,2,17,2,135000.0,20,306604.747229,0
71092.55242,15353.443809,68,0,10,7,135000.0,18,387398.450693,0
47981.402282,61056.126035,78,1,2,1,135000.0,23,197835.583014,0
104368.875121,0.0,72,3,12,2,135000.0,11,202705.790164,0
55462.67244,11600.57651,41,3,7,0,135000.0,2,42027.631534,1
42621.166293,21617.89579,32,2,16,3,135000.0,22,194001.389423,0
30851.483149,23595.429378,78,3,9,2,135000.0,11,117969.52706500002,0
97056.259388,0.0,67,3,18,2,135000.0,2,454957.613773,0
65474.07409,27681.317398000007,32,0,6,7,135000.0,17,123080.142693,0
121170.469224,0.0,38,1,15,8,99381.868253,1,473466.579384,1
30007.804171,19893.290219,63,0,4,5,135000.0,16,439340.569654,0
120560.686101,0.0,73,4,6,7,135000.0,16,141278.240365,0
36624.376398,17490.14728,35,1,7,3,135000.0,14,367966.457249,0
115625.665611,0.0,26,2,16,0,135000.0,28,454494.9742140001,0
56598.022715,42441.475553,71,4,2,5,135000.0,14,34620.316843,0
129118.551903,0.0,69,0,6,1,135000.0,9,126361.965332,0
95134.64941,0.0,43,3,2,4,135000.0,12,420593.761607,1
35950.690022,59338.72799,30,2,15,8,98174.044228,29,80720.85300399999,0
103431.553936,0.0,49,4,11,4,135000.0,15,217612.659399,1
90127.51395,0.0,26,2,13,8,65834.214421,25,139630.455576,0
33374.982088,25212.228285,61,0,0,4,135000.0,19,165981.93151300002,0
126344.455676,0.0,49,2,6,5,135000.0,4,39675.042536,1
113721.928885,0.0,66,2,17,0,135000.0,15,50726.10231,0
81557.976774,0.0,40,0,13,2,135000.0,19,62197.765899,0
95854.280699,0.0,62,0,16,8,119395.951892,21,97303.033284,0
95735.322757,0.0,29,3,3,7,135000.0,29,85816.764124,0
37638.34576600001,72478.372855,58,3,18,7,116152.798727,9,45170.585454,1
49176.692024,29912.743158,66,0,7,2,135000.0,15,440809.38773,0
80716.54954600001,0.0,79,2,6,0,135000.0,5,266685.042807,0
105646.199718,0.0,59,1,14,8,88706.19480299998,30,163283.006082,0
87121.415587,0.0,25,0,4,0,135000.0,9,419645.781462,0
26842.139483000006,20442.354282,70,2,1,7,135000.0,11,337168.345655,0
93216.517815,0.0,75,4,5,5,135000.0,4,439422.885526,0
146370.204886,0.0,71,1,12,5,135000.0,12,309204.735995,0
29724.092528,64774.959466,49,2,19,4,135000.0,12,40858.349642,1
143709.421524,0.0,51,0,8,3,135000.0,7,297948.496431,1
20000.0,25447.550869,27,0,17,1,135000.0,18,398008.775997,0
48362.79484700001,64788.42282000001,40,3,2,3,135000.0,4,0.0,0
45789.147353,34516.410838,31,0,4,2,135000.0,4,473339.662228,0
126471.918089,0.0,77,3,2,3,135000.0,5,437345.1063229999,0
106921.343117,0.0,36,3,8,7,115041.196105,21,94318.034023,0
118526.95511300002,0.0,33,3,6,7,128321.167527,20,460317.788692,0
113390.802684,0.0,59,4,2,6,135000.0,10,112239.026852,0
85914.22710399999,0.0,77,2,11,8,135000.0,10,131436.037822,0
114495.469091,0.0,36,3,1,0,135000.0,14,36282.409966,0
71347.71226799999,53511.254426,31,0,11,1,135000.0,9,144669.567048,0
43566.974309,20849.297298,51,2,7,3,135000.0,26,477050.431876,1
110476.315184,0.0,32,2,7,7,135000.0,30,467600.656061,0
112308.696855,0.0,42,3,6,1,135000.0,22,288488.492027,1
25728.230805000007,12215.278249,64,4,18,0,135000.0,30,441966.568619,0
21571.093786,58640.125885,65,1,10,0,135000.0,17,368401.38644,0
77838.590465,0.0,65,0,3,8,70809.398816,28,378681.810532,0
95106.445659,0.0,67,0,11,4,135000.0,23,438544.004117,0
74547.759125,18368.388376,35,2,9,2,135000.0,22,173022.688564,0
76351.137284,0.0,57,1,10,1,135000.0,2,113077.235277,1
77917.289546,0.0,28,2,15,2,135000.0,15,143396.99440599998,0
29090.329992000006,56871.201891,52,0,9,4,135000.0,21,264669.44348200003,1
121756.961503,0.0,33,3,11,3,135000.0,16,115680.602053,0
71342.383795,12293.253905,54,0,2,8,120022.390186,4,231996.746826,1
150000.0,0.0,74,0,18,1,135000.0,15,155584.697157,0
30152.404642,31970.49995,74,2,13,0,135000.0,11,198376.425289,0
30740.183762,62526.212020000006,24,0,10,4,135000.0,7,176536.378598,0
84024.68079099999,0.0,54,4,10,8,135000.0,6,337108.777716,1
132440.669608,0.0,46,2,18,8,119796.909493,10,183894.286537,1
111458.480246,0.0,32,2,12,7,135000.0,18,381758.714454,0
55973.676616,16185.24764,76,1,17,5,135000.0,23,26093.837028,0
134471.110153,0.0,60,3,4,8,55509.37293099999,3,272009.163161,1
115596.612275,0.0,30,0,5,0,135000.0,6,5086.540816,0
55044.106598,29322.763236000006,45,0,15,8,114101.88838499998,6,258517.861895,1
42890.387232,58847.46728,47,2,12,0,135000.0,29,408620.029893,1
78509.736291,0.0,53,1,10,6,135000.0,11,115100.928345,1
115630.372776,0.0,60,1,6,4,135000.0,14,142854.142568,1
83418.119882,0.0,58,3,8,6,135000.0,21,92155.40682,1
82787.61695,0.0,69,4,15,5,135000.0,14,199044.494041,0
101543.995644,0.0,60,3,1,0,135000.0,20,66464.18847899999,0
86007.073797,0.0,67,4,12,8,78154.497878,14,30018.641984,0
86623.683091,0.0,38,3,9,5,135000.0,16,464585.413647,0
29123.774777999995,66522.011325,22,2,16,1,135000.0,17,454092.819697,0
78968.47597999999,0.0,43,2,6,6,135000.0,13,243507.686502,1
114749.17185,0.0,23,0,8,7,135000.0,20,42025.660697,0
50194.507806,38468.403018,75,1,18,1,135000.0,25,80387.380196,0
45144.753417,13595.248468000002,24,2,2,4,135000.0,6,258505.075166,0
23562.603171,56940.546408,27,2,13,7,135000.0,2,400129.241419,0
102476.184088,0.0,49,1,5,3,135000.0,23,152705.577999,1
42509.61502200001,55753.85342100001,20,4,12,5,135000.0,14,278502.332402,0
86346.42344,0.0,50,3,13,1,135000.0,8,371826.148424,1
20000.0,45564.443512,26,1,10,2,135000.0,23,811.233153,0
104962.32133,0.0,76,3,0,7,135000.0,15,205456.482521,0
20000.0,56402.064778,64,4,9,8,87962.05785299998,16,461223.859976,0
99945.796762,0.0,66,2,18,6,135000.0,1,132557.453167,0
101779.390231,0.0,28,4,8,5,135000.0,4,474756.783601,0
125453.729828,0.0,66,4,4,2,135000.0,20,183805.579135,0
109912.958164,0.0,73,1,7,7,135000.0,10,41543.76983000001,0
35748.749098,68458.693746,28,3,7,5,135000.0,9,142679.869677,0
109447.456779,0.0,70,3,3,6,135000.0,3,241159.839009,0
96550.468609,0.0,46,4,6,5,135000.0,10,35802.91712,1
101562.106054,0.0,59,1,7,3,135000.0,26,123791.141158,1
95650.584619,0.0,44,2,7,5,135000.0,2,224758.766241,1
91850.135897,0.0,67,4,10,2,135000.0,12,447141.969609,0
21882.174068,21565.312472,80,2,12,2,135000.0,10,10638.811677,0
20000.0,15865.805478,80,3,6,1,135000.0,8,365821.872745,0
39234.039492,60054.31489900001,63,2,16,5,135000.0,20,371020.543995,0
51888.517376,10000.0,80,2,12,0,135000.0,28,335059.667002,0
100770.778654,0.0,45,4,3,8,59698.640497,16,252548.401631,1
71340.62234,33710.521696,76,4,17,7,135000.0,16,272351.632639,0
118029.424305,0.0,41,0,6,3,135000.0,26,450650.21708,1
74179.213,17582.582248,41,4,3,3,135000.0,25,64499.496326,1
44746.903113,49926.047035,29,4,3,7,135000.0,26,373748.199815,0
52787.266073,31890.061448,26,4,14,1,135000.0,23,78854.843827,0
27174.567747000005,28480.502238,72,2,2,1,135000.0,26,235517.705693,0
113526.341612,0.0,40,0,1,6,135000.0,23,338284.49388,0
60394.503849,26972.139574,69,1,4,8,135000.0,21,445734.48297700007,0
127521.587009,0.0,78,0,10,1,135000.0,8,332586.220263,0
20000.0,73310.337124,80,1,15,5,135000.0,18,395555.736755,0
60329.49862100001,55622.148835,77,0,8,2,135000.0,6,194778.597704,0
58652.85329500001,75000.0,26,4,14,7,135000.0,13,315279.21060700004,0
20421.062027,43673.423825,27,0,11,8,72637.883493,16,203564.99778,0
96205.486895,0.0,20,4,3,1,135000.0,29,263129.553333,0
63443.73862,55812.25492000001,22,1,3,5,135000.0,18,90608.363424,0
100944.143065,0.0,53,2,4,3,135000.0,30,100645.779902,1
134994.340959,0.0,73,2,5,8,113414.1996,12,32916.072588,0
92899.012416,0.0,22,4,16,0,135000.0,26,258454.65858,0
96546.44309,0.0,44,4,19,1,135000.0,28,123743.631387,1
100163.705127,0.0,55,4,4,3,135000.0,26,485751.370914,1
64777.949702,43444.870392,49,4,14,7,135000.0,14,1470.588698,1
124972.148278,0.0,35,3,16,1,135000.0,10,58001.55173200001,0
128008.671575,0.0,43,0,10,4,135000.0,5,288001.80970700004,1
67676.551139,32056.284393,49,3,18,5,135000.0,9,374168.63558,1
37309.70959,62623.866379,67,3,16,6,135000.0,12,66797.568168,0
107521.084528,0.0,35,1,15,6,135000.0,6,466270.10973500006,0
148866.446696,0.0,60,2,7,8,68207.822154,13,8499.209514,0
48930.003655,30379.747555,65,4,12,1,135000.0,4,119518.437684,0
129476.725794,0.0,63,2,5,3,135000.0,28,405703.664218,0
88821.0294,0.0,72,4,1,1,135000.0,25,269134.670744,0
30576.835811,56458.909309,33,3,14,4,135000.0,27,335387.74932600005,0
106372.320838,0.0,57,4,7,6,135000.0,1,116848.733859,1
77093.71734,0.0,74,2,12,3,135000.0,21,260896.006943,0
42567.752136,19976.907118,67,0,3,5,135000.0,7,360796.773493,0
128869.3829,0.0,80,3,5,5,135000.0,1,176798.72446300005,0
66686.119962,58152.580412,79,0,15,0,135000.0,5,154442.274976,0
101498.63347,0.0,51,3,8,4,135000.0,8,40976.760173,1
147025.138675,0.0,34,1,6,2,135000.0,1,10230.193576,0
25022.099042,49175.577739,32,2,3,2,135000.0,25,384643.669428,0
53928.488751,10000.0,58,1,17,3,135000.0,1,128921.538224,1
79940.353094,0.0,48,1,1,2,135000.0,3,421481.728342,1
42805.619445,75000.0,26,2,11,1,135000.0,6,425820.069537,0
31916.286838,51431.431147,76,0,8,6,135000.0,16,83000.61655,0
138487.23063900002,0.0,28,3,0,4,135000.0,4,101221.472131,0
106363.929704,0.0,55,2,15,7,135000.0,30,217769.881775,1
99920.553855,0.0,33,2,3,2,135000.0,2,421357.805387,0
78758.74394700001,0.0,50,2,15,2,135000.0,1,310826.804419,1
113563.534726,0.0,69,2,10,7,135000.0,24,147182.111828,0
58452.79562,26084.488793,74,0,14,8,71624.312271,5,190933.203365,0
53879.772233,36054.977595,72,4,4,2,135000.0,25,500000.0,0
117068.757872,0.0,41,0,4,1,135000.0,28,201916.772529,1
50523.139729,74097.036379,21,1,9,2,135000.0,29,130630.847535,0
145565.474483,0.0,58,4,8,5,135000.0,13,348870.623525,1
28021.151198000003,54648.343053,28,1,12,8,64062.215377,20,222619.888581,0
139681.508991,0.0,25,0,14,3,135000.0,17,209683.013729,0
107372.310839,0.0,35,2,5,7,128705.468393,30,204731.291023,0
79199.172416,22174.21265,76,0,0,2,135000.0,27,217386.980015,0
38794.986026,66379.230248,41,4,17,1,135000.0,8,474776.229612,1
134986.27286099998,0.0,21,1,1,4,135000.0,19,73984.79049700001,0
129545.042459,0.0,54,3,4,6,135000.0,14,480153.289773,1
109291.2881,0.0,24,0,6,8,135000.0,8,154396.297096,0
90055.838339,0.0,58,0,4,2,135000.0,6,72929.36983899999,0
28934.356026,47998.76374800001,21,0,6,7,135000.0,10,289599.066714,0
127964.090805,0.0,40,1,13,4,135000.0,4,190179.04188,1
108930.241233,0.0,27,0,19,5,135000.0,1,99603.21465,0
138888.696828,0.0,56,1,11,0,135000.0,27,297317.616756,1
53000.18197,66176.06337,74,2,14,4,135000.0,23,385649.16956,0
100115.543501,0.0,28,3,18,6,135000.0,17,396110.577443,0
86119.557386,0.0,65,1,15,6,135000.0,28,362691.766218,0
90014.12210800003,0.0,55,2,13,3,135000.0,14,313059.92426,1
31364.771321,14229.397778,32,0,10,5,135000.0,17,410253.431188,0
83756.40013200001,0.0,53,0,0,6,135000.0,2,84801.85703099999,1
113373.873189,0.0,65,4,8,2,135000.0,2,500000.0,0
30109.848733,19747.702852,50,1,1,2,135000.0,18,65751.65169099999,1
86726.884844,0.0,25,2,15,2,135000.0,20,139890.975285,0
145652.943908,0.0,62,2,8,2,135000.0,9,366163.548022,0
52143.279844,14078.685672,48,2,8,5,135000.0,18,441352.57563,1
138676.238307,0.0,45,1,13,0,135000.0,11,41741.214745,1
73373.41052,15369.71763,79,0,9,2,135000.0,22,44046.1606,0
39987.039953,15082.142776,34,3,7,0,135000.0,8,258198.688163,0
41786.633132,25219.446972,42,1,5,3,135000.0,3,162383.796051,1
115687.465601,0.0,68,4,15,7,135000.0,18,500000.0,0
83796.296919,0.0,40,4,9,1,135000.0,11,27265.577095,1
117853.357001,0.0,59,1,10,7,135000.0,6,482839.999698,0
140109.384907,0.0,73,2,18,0,135000.0,3,242828.525491,0
132359.28196,0.0,43,2,12,1,135000.0,27,473869.004246,1
97297.633918,0.0,33,1,10,0,135000.0,5,186584.369846,0
128639.506752,0.0,34,2,11,6,135000.0,1,344823.784265,0
